     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    374476,       545,         0,  2201.4,bposd_owd_45_X,5fd08b5a9f1619d82c13131240a18c7ae3709907c9ff9b93baf9e1ab986ff550,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":50,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.001,""pauli"":""X"",""rounds"":16,""window"":3}",
     74567,       511,         0,   564.4,bposd_owd_45_X,f168194f82e7e4ccf2230389d787ff9952d3ff0372cf4d94e5282d84be6d3310,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":50,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.0015,""pauli"":""X"",""rounds"":16,""window"":3}",
     22674,       506,         0,   235.6,bposd_owd_45_X,1170abd80fabdbd0a9c1ca87bf3e443b82a0ec6800f6cbb4579a40b82e0195db,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":50,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.002,""pauli"":""X"",""rounds"":16,""window"":3}",
      5267,       562,         0,    86.4,bposd_owd_45_X,88aa7bc4abf7a568c92971adfa6e2ad3e423c27895a0283e7ff02daeb170f760,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":50,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.003,""pauli"":""X"",""rounds"":16,""window"":3}",
      1666,       536,         0,    39.6,bposd_owd_45_X,f7ef7d1da4a170142a42fb5f089df624030bffaab2425ca6d3296bff85856b41,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":50,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.004,""pauli"":""X"",""rounds"":16,""window"":3}",
    553882,       542,         0,  3660.3,bposd_owd_45_X,7e6db3582c12143f55a41b4e8852d384b7be8f5e18bd725d58c82580a7ec705c,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":100,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.001,""pauli"":""X"",""rounds"":16,""window"":3}",
    114950,       540,         0,   990.0,bposd_owd_45_X,42e489ed5de2219ba1e2898defe2377eee676e114520be7389e55e2a4fc7bf48,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":100,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.0015,""pauli"":""X"",""rounds"":16,""window"":3}",
     30520,       503,         0,   369.9,bposd_owd_45_X,e5a75e439cd97ec2dacf235f5e8d75e5381fe7a5d84c1551d6a6461204f19193,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":100,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.002,""pauli"":""X"",""rounds"":16,""window"":3}",
      6102,       553,         0,   126.0,bposd_owd_45_X,97b8c34ffc3f7005fa59e7c50c7c0f9e87a9ea40cccb42130ed6bde345fe921a,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":100,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.003,""pauli"":""X"",""rounds"":16,""window"":3}",
      1753,       523,         0,    57.7,bposd_owd_45_X,e3756dbdb584c0fa36e5ffb277918d5afbaed7b9bbac8539cc538fe6e9b44c98,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":100,""osd_method"":""osd_cs"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.004,""pauli"":""X"",""rounds"":16,""window"":3}",
  10000000,        62,         0, 31393.5,bposd_owd_45_X,0fcfde32986886747af79e3fe110a9ff642a22e28e244dc882046a9d2d9f395c,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.0003,""pauli"":""X"",""rounds"":16,""window"":3}",
   6761146,       112,         0, 27595.0,bposd_owd_45_X,723d15dd539760f09d2659a5ee0cde54d30deed5cb9e2633862b17966b8ef5ae,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.0004,""pauli"":""X"",""rounds"":16,""window"":3}",
   1417833,       632,         0, 16728.4,bposd_owd_45_X,da23727809fd25c9e8f04a574b29fb721f70c8c64aa0634d7c05fbe66832451f,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":15,""num_checks"":45,""window"":3},""decodings"":15,""distance"":10,""p"":0.001,""pauli"":""X"",""rounds"":16,""window"":3}",
