     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    145223,         7,         0,859438.8,bposd_owd_176_Z,c545921337f140af92f5cb6a3f3e66b89b2acf738ac1113363a7966a52da8f02,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":23,""num_checks"":176,""window"":3},""decodings"":23,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":24,""window"":3}",
    330465,       142,         0,1708155.2,bposd_owd_176_Z,90580334376a2d298a01634d5cc5d3f616e01af128488fa170e3cf5a20ec4b3e,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":23,""num_checks"":176,""window"":3},""decodings"":23,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":24,""window"":3}",
    117438,         4,         0,744562.2,bposd_owd_176_Z,7ac69778011086be4cfffaa53616a0e4abddb39ccbc798982159271be9785bf5,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":26,""num_checks"":176,""window"":3},""decodings"":26,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":27,""window"":3}",
    262621,       110,         0,1600701.2,bposd_owd_176_Z,13de1ff438cdd6b461de1d327845e8dbe5320d440076b0f82f647baaa1ed1fe1,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":26,""num_checks"":176,""window"":3},""decodings"":26,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":27,""window"":3}",
     96430,         3,         0,700142.2,bposd_owd_176_Z,88ff81daec5ad2fccee47c32ff639b831834f546e12458b19d215564ee60b193,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":29,""num_checks"":176,""window"":3},""decodings"":29,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":30,""window"":3}",
    222193,       128,         0,1467732.6,bposd_owd_176_Z,6e9df5e1fcd3aeae54236a958435055f33e9fe6876206aaf8ab5d0e4467071a5,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":29,""num_checks"":176,""window"":3},""decodings"":29,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":30,""window"":3}",
    116666,         9,         0,884178.3,bposd_owd_176_Z,1d803e598427ebaad2609b434c2bcccef915b7ea5fdc0fc1d1a8ae67c1ad0b1e,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":32,""num_checks"":176,""window"":3},""decodings"":32,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":33,""window"":3}",
    186498,       111,         0,1335145.9,bposd_owd_176_Z,707d6407c599d7ca583f34b5773bb170389efe8e50c5c50adf384c2962a998a8,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":32,""num_checks"":176,""window"":3},""decodings"":32,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":33,""window"":3}",
    103685,         4,         0,832119.6,bposd_owd_176_Z,7b0ec5839ffb01462e257ea0f82ee073d81ed494a1c8af12842e30fbc95a1e96,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":35,""num_checks"":176,""window"":3},""decodings"":35,""distance"":20,""p"":0.0015,""pauli"":""Z"",""rounds"":36,""window"":3}",
    162471,        96,         0,1242386.0,bposd_owd_176_Z,b9ea9a7333821223148a89ff98e0d034a603bf37082d5bf4fd99e4ace57b6f44,"{""code_name"":""352_18_20"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":35,""num_checks"":176,""window"":3},""decodings"":35,""distance"":20,""p"":0.002,""pauli"":""Z"",""rounds"":36,""window"":3}",
